date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,prev_closing_stock,expected_closing_stock,stock_balance_valid,stock_balance_difference,stock_balance_clipped,units_sold_original,units_sold_source,history_days,sku_status,limited_history,closing_stock_missing,lead_time_missing,stockout,lead_time_inconsistent
2026-02-13,SKU-1016,Snacks,238.0,4331,7129.0,14,3036.0,7129.0,True,0.0,False,238.0,observed,180,established,False,False,False,False,False
2026-02-14,SKU-1016,Snacks,232.0,0,6897.0,14,7129.0,6897.0,True,0.0,False,232.0,observed,180,established,False,False,False,False,False
2026-02-15,SKU-1016,Snacks,233.0,0,6664.0,14,6897.0,6664.0,True,0.0,False,233.0,observed,180,established,False,False,False,False,False
2026-02-16,SKU-1016,Snacks,196.0,0,6468.0,14,6664.0,6468.0,True,0.0,False,196.0,observed,180,established,False,False,False,False,False
2026-02-17,SKU-1016,Snacks,217.0,0,6251.0,14,6468.0,6251.0,True,0.0,False,217.0,observed,180,established,False,False,False,False,False
2026-02-18,SKU-1016,Snacks,329.0,0,5922.0,14,6251.0,5922.0,True,0.0,False,329.0,observed,180,established,False,False,False,False,False
2026-02-19,SKU-1016,Snacks,317.0,0,,14,5922.0,5605.0,False,,False,317.0,observed,180,established,False,True,False,False,False
2026-02-20,SKU-1016,Snacks,209.0,0,5396.0,14,,,False,,False,209.0,observed,180,established,False,False,False,False,False
2026-02-21,SKU-1016,Snacks,287.0,0,5109.0,14,5396.0,5109.0,True,0.0,False,287.0,observed,180,established,False,False,False,False,False
2026-02-22,SKU-1016,Snacks,133.0,0,4976.0,14,5109.0,4976.0,True,0.0,False,133.0,observed,180,established,False,False,False,False,False
2026-02-23,SKU-1016,Snacks,327.0,0,4649.0,14,4976.0,4649.0,True,0.0,False,327.0,observed,180,established,False,False,False,False,False
2026-02-24,SKU-1016,Snacks,330.0,0,4319.0,14,4649.0,4319.0,True,0.0,False,330.0,observed,180,established,False,False,False,False,False
2026-02-25,SKU-1016,Snacks,235.0,0,4084.0,14,4319.0,4084.0,True,0.0,False,235.0,observed,180,established,False,False,False,False,False
2026-02-26,SKU-1016,Snacks,229.0,4541,8396.0,14,4084.0,8396.0,True,0.0,False,229.0,observed,180,established,False,False,False,False,False
2026-02-27,SKU-1016,Snacks,285.0,0,8111.0,14,8396.0,8111.0,True,0.0,False,285.0,observed,180,established,False,False,False,False,False
2026-02-28,SKU-1016,Snacks,204.0,0,7907.0,14,8111.0,7907.0,True,0.0,False,204.0,observed,180,established,False,False,False,False,False
2026-03-01,SKU-1016,Snacks,211.0,0,7696.0,14,7907.0,7696.0,True,0.0,False,211.0,observed,180,established,False,False,False,False,False
2026-03-02,SKU-1016,Snacks,252.0,0,7444.0,14,7696.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-03-03,SKU-1016,Snacks,303.0,0,7141.0,14,7444.0,7141.0,True,0.0,False,303.0,observed,180,established,False,False,False,False,False
2026-03-04,SKU-1016,Snacks,427.0,0,6714.0,14,7141.0,6714.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-03-05,SKU-1016,Snacks,328.0,0,6386.0,14,6714.0,6386.0,True,0.0,False,328.0,observed,180,established,False,False,False,False,False
2026-03-06,SKU-1016,Snacks,289.0,0,6097.0,14,6386.0,6097.0,True,0.0,False,289.0,observed,180,established,False,False,False,False,False
2026-03-07,SKU-1016,Snacks,266.0,0,5831.0,14,6097.0,5831.0,True,0.0,False,266.0,observed,180,established,False,False,False,False,False
2026-03-08,SKU-1016,Snacks,239.0,0,5592.0,14,5831.0,5592.0,True,0.0,False,239.0,observed,180,established,False,False,False,False,False
2026-03-09,SKU-1016,Snacks,220.0,0,5372.0,14,5592.0,5372.0,True,0.0,False,220.0,observed,180,established,False,False,False,False,False
2026-03-10,SKU-1016,Snacks,393.0,0,4979.0,14,5372.0,4979.0,True,0.0,False,393.0,observed,180,established,False,False,False,False,False
2026-03-11,SKU-1016,Snacks,196.0,0,4783.0,14,4979.0,4783.0,True,0.0,False,196.0,observed,180,established,False,False,False,False,False
2026-03-12,SKU-1016,Snacks,210.0,0,4573.0,14,4783.0,4573.0,True,0.0,False,210.0,observed,180,established,False,False,False,False,False
2026-03-13,SKU-1016,Snacks,207.0,0,4366.0,14,4573.0,4366.0,True,0.0,False,207.0,observed,180,established,False,False,False,False,False
2026-03-14,SKU-1016,Snacks,175.0,0,4191.0,14,4366.0,4191.0,True,0.0,False,175.0,observed,180,established,False,False,False,False,False
2026-03-15,SKU-1016,Snacks,132.0,0,4059.0,14,4191.0,4059.0,True,0.0,False,132.0,observed,180,established,False,False,False,False,False
2026-03-16,SKU-1016,Snacks,260.0,0,3799.0,14,4059.0,3799.0,True,0.0,False,260.0,observed,180,established,False,False,False,False,False
2026-03-17,SKU-1016,Snacks,300.0,0,3499.0,14,3799.0,3499.0,True,0.0,False,300.0,observed,180,established,False,False,False,False,False
2026-03-18,SKU-1016,Snacks,334.0,4586,7751.0,14,3499.0,7751.0,True,0.0,False,334.0,observed,180,established,False,False,False,False,False
2026-03-19,SKU-1016,Snacks,350.0,0,7401.0,14,7751.0,7401.0,True,0.0,False,350.0,observed,180,established,False,False,False,False,False
2026-03-20,SKU-1016,Snacks,134.0,0,7267.0,14,7401.0,7267.0,True,0.0,False,134.0,observed,180,established,False,False,False,False,False
2026-03-21,SKU-1016,Snacks,180.0,0,7087.0,14,7267.0,7087.0,True,0.0,False,180.0,observed,180,established,False,False,False,False,False
2026-03-22,SKU-1016,Snacks,229.0,0,6858.0,14,7087.0,6858.0,True,0.0,False,229.0,observed,180,established,False,False,False,False,False
2026-03-23,SKU-1016,Snacks,210.0,0,6648.0,14,6858.0,6648.0,True,0.0,False,210.0,observed,180,established,False,False,False,False,False
2026-03-24,SKU-1016,Snacks,404.0,0,6244.0,14,6648.0,6244.0,True,0.0,False,404.0,observed,180,established,False,False,False,False,False
2026-03-25,SKU-1016,Snacks,330.0,0,5914.0,14,6244.0,5914.0,True,0.0,False,330.0,observed,180,established,False,False,False,False,False
2026-03-26,SKU-1016,Snacks,266.0,0,5648.0,14,5914.0,5648.0,True,0.0,False,266.0,observed,180,established,False,False,False,False,False
2026-03-27,SKU-1016,Snacks,209.0,0,5439.0,14,5648.0,5439.0,True,0.0,False,209.0,observed,180,established,False,False,False,False,False
2026-03-28,SKU-1016,Snacks,143.0,0,5296.0,14,5439.0,5296.0,True,0.0,False,143.0,observed,180,established,False,False,False,False,False
2026-03-29,SKU-1016,Snacks,296.0,0,5000.0,14,5296.0,5000.0,True,0.0,False,296.0,observed,180,established,False,False,False,False,False
2026-03-30,SKU-1016,Snacks,239.0,0,4761.0,14,5000.0,4761.0,True,0.0,False,239.0,observed,180,established,False,False,False,False,False
2026-03-31,SKU-1016,Snacks,303.0,0,4458.0,14,4761.0,4458.0,True,0.0,False,303.0,observed,180,established,False,False,False,False,False
2026-04-01,SKU-1016,Snacks,270.0,0,4188.0,14,4458.0,4188.0,True,0.0,False,270.0,observed,180,established,False,False,False,False,False
2026-04-02,SKU-1016,Snacks,222.0,4102,8068.0,14,4188.0,8068.0,True,0.0,False,222.0,observed,180,established,False,False,False,False,False
2026-04-03,SKU-1016,Snacks,210.0,0,7858.0,14,8068.0,7858.0,True,0.0,False,210.0,observed,180,established,False,False,False,False,False
2026-04-04,SKU-1016,Snacks,203.0,0,7655.0,14,7858.0,7655.0,True,0.0,False,203.0,observed,180,established,False,False,False,False,False
2026-04-05,SKU-1016,Snacks,123.0,0,7532.0,14,7655.0,7532.0,True,0.0,False,123.0,observed,180,established,False,False,False,False,False
2026-04-06,SKU-1016,Snacks,97.0,0,7435.0,14,7532.0,7435.0,True,0.0,False,97.0,observed,180,established,False,False,False,False,False
2026-04-07,SKU-1016,Snacks,312.0,0,7123.0,14,7435.0,7123.0,True,0.0,False,312.0,observed,180,established,False,False,False,False,False
2026-04-08,SKU-1016,Snacks,240.0,0,6883.0,14,7123.0,6883.0,True,0.0,False,240.0,observed,180,established,False,False,False,False,False
2026-04-09,SKU-1016,Snacks,294.0,0,6589.0,14,6883.0,6589.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-04-10,SKU-1016,Snacks,182.0,0,6407.0,14,6589.0,6407.0,True,0.0,False,182.0,observed,180,established,False,False,False,False,False
2026-04-11,SKU-1016,Snacks,211.0,0,6196.0,14,6407.0,6196.0,True,0.0,False,211.0,observed,180,established,False,False,False,False,False
2026-04-12,SKU-1016,Snacks,262.0,0,5934.0,14,6196.0,5934.0,True,0.0,False,262.0,observed,180,established,False,False,False,False,False
2026-04-13,SKU-1016,Snacks,163.0,0,5771.0,14,5934.0,5771.0,True,0.0,False,163.0,observed,180,established,False,False,False,False,False
2026-04-14,SKU-1016,Snacks,314.0,0,5457.0,14,5771.0,5457.0,True,0.0,False,314.0,observed,180,established,False,False,False,False,False
2026-04-15,SKU-1016,Snacks,246.0,0,5211.0,14,5457.0,5211.0,True,0.0,False,246.0,observed,180,established,False,False,False,False,False
2026-04-16,SKU-1016,Snacks,297.0,0,4914.0,14,5211.0,4914.0,True,0.0,False,297.0,observed,180,established,False,False,False,False,False
2026-04-17,SKU-1016,Snacks,138.0,0,4776.0,14,4914.0,4776.0,True,0.0,False,138.0,observed,180,established,False,False,False,False,False
2026-04-18,SKU-1016,Snacks,122.0,0,4654.0,14,4776.0,4654.0,True,0.0,False,122.0,observed,180,established,False,False,False,False,False
2026-04-19,SKU-1016,Snacks,187.0,0,4467.0,14,4654.0,4467.0,True,0.0,False,187.0,observed,180,established,False,False,False,False,False
2026-04-20,SKU-1016,Snacks,399.0,0,4068.0,14,4467.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-04-21,SKU-1016,Snacks,261.0,0,3807.0,14,4068.0,3807.0,True,0.0,False,261.0,observed,180,established,False,False,False,False,False
2026-04-22,SKU-1016,Snacks,314.0,0,3493.0,14,3807.0,3493.0,True,0.0,False,314.0,observed,180,established,False,False,False,False,False
2026-04-23,SKU-1016,Snacks,225.0,0,3268.0,14,3493.0,3268.0,True,0.0,False,225.0,observed,180,established,False,False,False,False,False
2026-04-24,SKU-1016,Snacks,283.0,0,2985.0,14,3268.0,2985.0,True,0.0,False,283.0,observed,180,established,False,False,False,False,False
2026-04-25,SKU-1016,Snacks,175.0,0,2810.0,14,2985.0,2810.0,True,0.0,False,175.0,observed,180,established,False,False,False,False,False
2026-04-26,SKU-1016,Snacks,260.0,4431,6981.0,14,2810.0,6981.0,True,0.0,False,260.0,observed,180,established,False,False,False,False,False
2026-04-27,SKU-1016,Snacks,273.0,0,6708.0,14,6981.0,6708.0,True,0.0,False,273.0,observed,180,established,False,False,False,False,False
2026-04-28,SKU-1016,Snacks,374.0,0,6334.0,14,6708.0,6334.0,True,0.0,False,374.0,observed,180,established,False,False,False,False,False
2026-04-29,SKU-1016,Snacks,285.0,0,6049.0,14,6334.0,6049.0,True,0.0,False,285.0,observed,180,established,False,False,False,False,False
2026-04-30,SKU-1016,Snacks,262.0,0,5787.0,14,6049.0,5787.0,True,0.0,False,262.0,observed,180,established,False,False,False,False,False
2026-05-01,SKU-1016,Snacks,258.0,0,5529.0,14,5787.0,5529.0,True,0.0,False,258.0,observed,180,established,False,False,False,False,False
2026-05-02,SKU-1016,Snacks,154.0,0,5375.0,14,5529.0,5375.0,True,0.0,False,154.0,observed,180,established,False,False,False,False,False
2026-05-03,SKU-1016,Snacks,243.0,0,5132.0,14,5375.0,5132.0,True,0.0,False,243.0,observed,180,established,False,False,False,False,False
2026-05-04,SKU-1016,Snacks,233.0,0,4899.0,14,5132.0,4899.0,True,0.0,False,233.0,observed,180,established,False,False,False,False,False
2026-05-05,SKU-1016,Snacks,294.0,0,4605.0,14,4899.0,4605.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-05-06,SKU-1016,Snacks,469.0,0,4136.0,14,4605.0,4136.0,True,0.0,False,469.0,observed,180,established,False,False,False,False,False
2026-05-07,SKU-1016,Snacks,252.0,0,3884.0,14,4136.0,3884.0,True,0.0,False,252.0,observed,180,established,False,False,False,False,False
2026-05-08,SKU-1016,Snacks,173.0,0,3711.0,14,3884.0,3711.0,True,0.0,False,173.0,observed,180,established,False,False,False,False,False
2026-05-09,SKU-1016,Snacks,240.0,0,3471.0,14,3711.0,3471.0,True,0.0,False,240.0,observed,180,established,False,False,False,False,False
2026-05-10,SKU-1016,Snacks,399.0,0,3072.0,14,3471.0,3072.0,True,0.0,False,399.0,observed,180,established,False,False,False,False,False
2026-05-11,SKU-1016,Snacks,237.0,0,2835.0,14,3072.0,2835.0,True,0.0,False,237.0,observed,180,established,False,False,False,False,False
2026-05-12,SKU-1016,Snacks,305.0,0,2530.0,14,2835.0,2530.0,True,0.0,False,305.0,observed,180,established,False,False,False,False,False
2026-05-13,SKU-1016,Snacks,317.0,0,2213.0,14,2530.0,2213.0,True,0.0,False,317.0,observed,180,established,False,False,False,False,False
2026-05-14,SKU-1016,Snacks,153.0,0,2060.0,14,2213.0,2060.0,True,0.0,False,153.0,observed,180,established,False,False,False,False,False
2026-05-15,SKU-1016,Snacks,235.0,0,1825.0,14,2060.0,1825.0,True,0.0,False,235.0,observed,180,established,False,False,False,False,False
2026-05-16,SKU-1016,Snacks,138.0,0,1687.0,14,1825.0,1687.0,True,0.0,False,138.0,observed,180,established,False,False,False,False,False
2026-05-17,SKU-1016,Snacks,187.0,0,1500.0,14,1687.0,1500.0,True,0.0,False,187.0,observed,180,established,False,False,False,False,False
2026-05-18,SKU-1016,Snacks,231.0,0,1269.0,14,1500.0,1269.0,True,0.0,False,231.0,observed,180,established,False,False,False,False,False
2026-05-19,SKU-1016,Snacks,308.0,0,961.0,14,1269.0,961.0,True,0.0,False,308.0,observed,180,established,False,False,False,False,False
2026-05-20,SKU-1016,Snacks,265.0,4768,5464.0,14,961.0,5464.0,True,0.0,False,265.0,observed,180,established,False,False,False,False,False
2026-05-21,SKU-1016,Snacks,205.0,0,5259.0,14,5464.0,5259.0,True,0.0,False,205.0,observed,180,established,False,False,False,False,False
2026-05-22,SKU-1016,Snacks,268.0,0,4991.0,14,5259.0,4991.0,True,0.0,False,268.0,observed,180,established,False,False,False,False,False
2026-05-23,SKU-1016,Snacks,134.0,0,4857.0,14,4991.0,4857.0,True,0.0,False,134.0,observed,180,established,False,False,False,False,False
2026-05-24,SKU-1016,Snacks,207.0,0,4650.0,14,4857.0,4650.0,True,0.0,False,207.0,observed,180,established,False,False,False,False,False
2026-05-25,SKU-1016,Snacks,274.0,0,4376.0,14,4650.0,4376.0,True,0.0,False,274.0,observed,180,established,False,False,False,False,False
2026-05-26,SKU-1016,Snacks,276.0,0,4100.0,14,4376.0,4100.0,True,0.0,False,276.0,observed,180,established,False,False,False,False,False
2026-05-27,SKU-1016,Snacks,245.0,0,3855.0,14,4100.0,3855.0,True,0.0,False,245.0,observed,180,established,False,False,False,False,False
2026-05-28,SKU-1016,Snacks,262.0,0,3593.0,14,3855.0,3593.0,True,0.0,False,262.0,observed,180,established,False,False,False,False,False
2026-05-29,SKU-1016,Snacks,239.0,4274,7628.0,14,3593.0,7628.0,True,0.0,False,239.0,observed,180,established,False,False,False,False,False
2026-05-30,SKU-1016,Snacks,99.0,0,7529.0,14,7628.0,7529.0,True,0.0,False,99.0,observed,180,established,False,False,False,False,False
2026-05-31,SKU-1016,Snacks,240.0,0,7289.0,14,7529.0,7289.0,True,0.0,False,240.0,observed,180,established,False,False,False,False,False
2026-06-01,SKU-1016,Snacks,250.0,0,7039.0,14,7289.0,7039.0,True,0.0,False,250.0,observed,180,established,False,False,False,False,False
2026-06-02,SKU-1016,Snacks,303.0,0,6736.0,14,7039.0,6736.0,True,0.0,False,303.0,observed,180,established,False,False,False,False,False
2026-06-03,SKU-1016,Snacks,408.0,0,6328.0,14,6736.0,6328.0,True,0.0,False,408.0,observed,180,established,False,False,False,False,False
2026-06-04,SKU-1016,Snacks,346.0,0,5982.0,14,6328.0,5982.0,True,0.0,False,346.0,observed,180,established,False,False,False,False,False
2026-06-05,SKU-1016,Snacks,231.0,0,5751.0,14,5982.0,5751.0,True,0.0,False,231.0,observed,180,established,False,False,False,False,False
2026-06-06,SKU-1016,Snacks,226.0,0,5525.0,14,5751.0,5525.0,True,0.0,False,226.0,observed,180,established,False,False,False,False,False
2026-06-07,SKU-1016,Snacks,178.0,0,5347.0,14,5525.0,5347.0,True,0.0,False,178.0,observed,180,established,False,False,False,False,False
2026-06-08,SKU-1016,Snacks,229.0,0,5118.0,14,5347.0,5118.0,True,0.0,False,229.0,observed,180,established,False,False,False,False,False
2026-06-09,SKU-1016,Snacks,360.0,0,4758.0,14,5118.0,4758.0,True,0.0,False,360.0,observed,180,established,False,False,False,False,False
2026-06-10,SKU-1016,Snacks,323.0,0,4435.0,14,4758.0,4435.0,True,0.0,False,323.0,observed,180,established,False,False,False,False,False
2026-06-11,SKU-1016,Snacks,260.0,0,4175.0,14,4435.0,4175.0,True,0.0,False,260.0,observed,180,established,False,False,False,False,False
2026-06-12,SKU-1016,Snacks,268.0,5204,9111.0,14,4175.0,9111.0,True,0.0,False,268.0,observed,180,established,False,False,False,False,False
2026-06-13,SKU-1016,Snacks,264.0,0,8847.0,14,9111.0,8847.0,True,0.0,False,264.0,observed,180,established,False,False,False,False,False
2026-06-14,SKU-1016,Snacks,183.0,0,8664.0,14,8847.0,8664.0,True,0.0,False,183.0,observed,180,established,False,False,False,False,False
2026-06-15,SKU-1016,Snacks,574.0,0,8090.0,14,8664.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-06-16,SKU-1016,Snacks,222.0,0,7868.0,14,8090.0,7868.0,True,0.0,False,222.0,observed,180,established,False,False,False,False,False
2026-06-17,SKU-1016,Snacks,343.0,0,7525.0,14,7868.0,7525.0,True,0.0,False,343.0,observed,180,established,False,False,False,False,False
2026-06-18,SKU-1016,Snacks,278.0,0,7247.0,14,7525.0,7247.0,True,0.0,False,278.0,observed,180,established,False,False,False,False,False
2026-06-19,SKU-1016,Snacks,163.0,0,7084.0,14,7247.0,7084.0,True,0.0,False,163.0,observed,180,established,False,False,False,False,False
2026-06-20,SKU-1016,Snacks,199.0,0,6885.0,14,7084.0,6885.0,True,0.0,False,199.0,observed,180,established,False,False,False,False,False
2026-06-21,SKU-1016,Snacks,178.0,0,6707.0,14,6885.0,6707.0,True,0.0,False,178.0,observed,180,established,False,False,False,False,False
2026-06-22,SKU-1016,Snacks,215.0,0,6492.0,14,6707.0,6492.0,True,0.0,False,215.0,observed,180,established,False,False,False,False,False
2026-06-23,SKU-1016,Snacks,394.0,0,6098.0,14,6492.0,6098.0,True,0.0,False,394.0,observed,180,established,False,False,False,False,False
2026-06-24,SKU-1016,Snacks,286.0,0,5812.0,14,6098.0,5812.0,True,0.0,False,286.0,observed,180,established,False,False,False,False,False
2026-06-25,SKU-1016,Snacks,336.0,0,5476.0,14,5812.0,5476.0,True,0.0,False,336.0,observed,180,established,False,False,False,False,False
2026-06-26,SKU-1016,Snacks,185.0,0,5291.0,14,5476.0,5291.0,True,0.0,False,185.0,observed,180,established,False,False,False,False,False
2026-06-27,SKU-1016,Snacks,229.0,0,5062.0,14,5291.0,5062.0,True,0.0,False,229.0,observed,180,established,False,False,False,False,False
2026-06-28,SKU-1016,Snacks,224.0,0,4838.0,14,5062.0,4838.0,True,0.0,False,224.0,observed,180,established,False,False,False,False,False
2026-06-29,SKU-1016,Snacks,218.0,0,4620.0,14,4838.0,4620.0,True,0.0,False,218.0,observed,180,established,False,False,False,False,False
2026-01-01,SKU-1017,Beverages,274.0,0,1512.0,3,,,False,,False,274.0,observed,180,established,False,False,False,False,False
2026-01-02,SKU-1017,Beverages,312.0,0,1200.0,3,1512.0,1200.0,True,0.0,False,312.0,observed,180,established,False,False,False,False,False
2026-01-03,SKU-1017,Beverages,258.0,0,942.0,3,1200.0,942.0,True,0.0,False,258.0,observed,180,established,False,False,False,False,False
